Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
00F9366D  push aminstantservice-8.43.37.0.10FBA14                           "exception"
00F93694  push aminstantservice-8.43.37.0.10FBA20                           "exception"
00F936A1  push aminstantservice-8.43.37.0.10FBA2C                           "unhandled"
00F936C8  push aminstantservice-8.43.37.0.10FBA38                           "exception_code"
00F936E0  push aminstantservice-8.43.37.0.10FBA48                           "0x%08x"
00F93721  push aminstantservice-8.43.37.0.10FBA50                           "exception_flags"
00F93738  push aminstantservice-8.43.37.0.10FBA60                           "0x%08x"
00F93778  push aminstantservice-8.43.37.0.10FBA68                           "exception_address"
00F9378E  push aminstantservice-8.43.37.0.10FBA7C                           "0x%08x"
00F937D7  push aminstantservice-8.43.37.0.10FBA84                           "internal"
00F93848  push aminstantservice-8.43.37.0.10FBA90                           "exception_address"
00F93855  push aminstantservice-8.43.37.0.10FBAA4                           "exception_flags"
00F93866  push aminstantservice-8.43.37.0.10FBAB4                           "exception_code"
00F93909  push aminstantservice-8.43.37.0.10FBAC4                           "AmInstantService::exception: code=%s, flags=%s, address=%s"
00F93A6A  mov ecx,aminstantservice-8.43.37.0.10FBB00                        "exit"
00F93AC8  push aminstantservice-8.43.37.0.10FBB08                           "v8.43.37 ActiveMARK[R] R8.43"
00F93AD0  push aminstantservice-8.43.37.0.10FBB28                           "Starting AmInstantService %s"
00F93B2A  push aminstantservice-8.43.37.0.10FBB48                           "evt"
00F93B3E  push aminstantservice-8.43.37.0.10FBB4C                           "servicestart"
00F93B6E  push aminstantservice-8.43.37.0.10FBB5C                           "internal"
00F93CC3  push aminstantservice-8.43.37.0.10FBB68                           "Started!\n"
00F93CD0  push aminstantservice-8.43.37.0.10FBB74                           "http"
00F93D89  push aminstantservice-8.43.37.0.10FBC08                           "Stopping service"
00F93E31  push aminstantservice-8.43.37.0.10FBB7C                           "Unexpected error occurred: %s\n"
00F93E4B  push aminstantservice-8.43.37.0.10FBB9C                           "AmInstantService: unexpected error occurred (desc=%s)\n"
00F93E81  push aminstantservice-8.43.37.0.10FBBD4                           "Unknown error"
00F93E8E  push aminstantservice-8.43.37.0.10FBBE4                           "AmInstantService: unknown exception"
00F93F5F  push aminstantservice-8.43.37.0.10FBC1C                           "activeMARK Instant Service"
00F93F86  push aminstantservice-8.43.37.0.10FBC38                           "AMInstantService"
00F94060  push aminstantservice-8.43.37.0.10FBC4C                           "%s"
00F940EB  mov ecx,aminstantservice-8.43.37.0.10FBE7C                        "--console"
00F9436E  push aminstantservice-8.43.37.0.10FBEE8                           "\" "
00F9459E  push aminstantservice-8.43.37.0.10FC114                           "kernel32.dll"
00F945BC  push aminstantservice-8.43.37.0.10FC124                           "Wtsapi32.dll"
00F945C8  push aminstantservice-8.43.37.0.10FC134                           "advapi32.dll"
00F945D2  push aminstantservice-8.43.37.0.10FC144                           "Userenv.dll"
00F94607  push aminstantservice-8.43.37.0.10FC164                           "WTSEnumerateSessionsW"
00F9460F  push aminstantservice-8.43.37.0.10FC17C                           "WTSFreeMemory"
00F9461C  push aminstantservice-8.43.37.0.10FC18C                           "WTSQueryUserToken"
00F94629  push aminstantservice-8.43.37.0.10FC1A0                           "CreateEnvironmentBlock"
00F9463A  push aminstantservice-8.43.37.0.10FC1B8                           "DestroyEnvironmentBlock"
00F94645  push aminstantservice-8.43.37.0.10FC1D0                           "DuplicateTokenEx"
00F9477E  push aminstantservice-8.43.37.0.10FC224                           "\" "
00F94793  mov dword ptr ss:[ebp-11C],aminstantservice-8.43.37.0.10FC200     L"Winsta0\\Default"
00F948E5  mov dword ptr ss:[ebp-70],aminstantservice-8.43.37.0.10FC1E4      "Cannot get a valid token"
00F9491E  mov dword ptr ss:[ebp-64],aminstantservice-8.43.37.0.10FC150      "Cannot load library"
00F94AF2  push B0000                                                        L"rige)"
00F94DEA  push aminstantservice-8.43.37.0.10FC2B4                           "kernel32.dll"
00F94E06  push aminstantservice-8.43.37.0.10FC2C4                           "GetModuleFileNameExW"
00F94E18  push aminstantservice-8.43.37.0.10FC2DC                           "psapi.dll"
00F94E25  push aminstantservice-8.43.37.0.10FC2E8                           "GetModuleFileNameExW"
00F950CE  push aminstantservice-8.43.37.0.10FBEEC                           "kernel32.dll"
00F950E9  push aminstantservice-8.43.37.0.10FBEFC                           "Wtsapi32.dll"
00F950F5  push aminstantservice-8.43.37.0.10FBF0C                           "advapi32.dll"
00F950FF  push aminstantservice-8.43.37.0.10FBF1C                           "Userenv.dll"
00F95134  push aminstantservice-8.43.37.0.10FBF3C                           "WTSEnumerateSessionsW"
00F9513C  push aminstantservice-8.43.37.0.10FBF54                           "WTSFreeMemory"
00F95146  push aminstantservice-8.43.37.0.10FBF64                           "WTSQueryUserToken"
00F95154  push aminstantservice-8.43.37.0.10FBF78                           "CreateEnvironmentBlock"
00F9515F  push aminstantservice-8.43.37.0.10FBF90                           "DestroyEnvironmentBlock"
00F9516D  push aminstantservice-8.43.37.0.10FBFA8                           "DuplicateTokenEx"
00F9527A  mov dword ptr ss:[ebp-70],aminstantservice-8.43.37.0.10FBFBC      "Cannot get a valid token"
00F953D9  push aminstantservice-8.43.37.0.10FBFFC                           "\" "
00F953EE  mov dword ptr ss:[ebp-114],aminstantservice-8.43.37.0.10FBFD8     L"Winsta0\\Default"
00F95561  mov dword ptr ss:[ebp-68],aminstantservice-8.43.37.0.10FBF28      "Cannot load library"
00F956AF  push aminstantservice-8.43.37.0.10FC000                           "kernel32.dll"
00F956BC  push aminstantservice-8.43.37.0.10FC010                           "Wtsapi32.dll"
00F956C8  push aminstantservice-8.43.37.0.10FC020                           "advapi32.dll"
00F956D2  push aminstantservice-8.43.37.0.10FC030                           "Userenv.dll"
00F95707  push aminstantservice-8.43.37.0.10FC050                           "WTSEnumerateSessionsW"
00F9570F  push aminstantservice-8.43.37.0.10FC068                           "WTSFreeMemory"
00F95719  push aminstantservice-8.43.37.0.10FC078                           "WTSQueryUserToken"
00F95727  push aminstantservice-8.43.37.0.10FC08C                           "CreateEnvironmentBlock"
00F95732  push aminstantservice-8.43.37.0.10FC0A4                           "DestroyEnvironmentBlock"
00F95740  push aminstantservice-8.43.37.0.10FC0BC                           "DuplicateTokenEx"
00F95845  mov dword ptr ss:[ebp-80],aminstantservice-8.43.37.0.10FC0D0      "Cannot get a valid token"
00F9599C  push aminstantservice-8.43.37.0.10FC110                           "\" "
00F959B1  mov dword ptr ss:[ebp-124],aminstantservice-8.43.37.0.10FC0EC     L"Winsta0\\Default"
00F95BC0  mov dword ptr ss:[ebp-78],aminstantservice-8.43.37.0.10FC03C      "Cannot load library"
00F95D9D  push aminstantservice-8.43.37.0.10FC308                           "list<T> too long"
00F95E5E  push aminstantservice-8.43.37.0.10FBEC4                           "invalid map/set<T> iterator"
00F965F0  push aminstantservice-8.43.37.0.10FC308                           "list<T> too long"
00F96798  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F969EB  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F96A71  push aminstantservice-8.43.37.0.10FBEB0                           "map/set<T> too long"
00F96D73  push aminstantservice-8.43.37.0.10FBEC4                           "invalid map/set<T> iterator"
00F97BF0  push aminstantservice-8.43.37.0.10FC300                           "rundll"
00F97D00  push aminstantservice-8.43.37.0.10FC308                           "list<T> too long"
00F98542  push aminstantservice-8.43.37.0.10FC72C                           "wxp"
00F98559  push aminstantservice-8.43.37.0.10FC724                           "wxp64"
00F98570  push aminstantservice-8.43.37.0.10FC71C                           "wvista"
00F98587  push aminstantservice-8.43.37.0.10FC718                           "w7"
00F9859E  push aminstantservice-8.43.37.0.10FC714                           "w8"
00F985B5  push aminstantservice-8.43.37.0.10FC710                           "w81"
00F985CC  push aminstantservice-8.43.37.0.10FC70C                           "w10"
00F985E3  push aminstantservice-8.43.37.0.10FC708                           "wx"
00F985FA  push aminstantservice-8.43.37.0.10FC700                           "unknown"
00F98649  push aminstantservice-8.43.37.0.10FC700                           "unknown"
00F9865A  push aminstantservice-8.43.37.0.10FC734                           "x86_64"
00F9866B  push aminstantservice-8.43.37.0.10FC730                           "x86"
00F98832  push aminstantservice-8.43.37.0.10FC34C                           "aminstanttmp"
00F988D3  push aminstantservice-8.43.37.0.10FC450                           "kernel32.dll"
00F988E8  push aminstantservice-8.43.37.0.10FC460                           "Wtsapi32.dll"
00F988F4  push aminstantservice-8.43.37.0.10FC470                           "advapi32.dll"
00F9891F  push aminstantservice-8.43.37.0.10FC494                           "WTSGetActiveConsoleSessionId"
00F98927  push aminstantservice-8.43.37.0.10FC4B4                           "WTSQueryUserToken"
00F98936  push aminstantservice-8.43.37.0.10FC4C8                           "DuplicateTokenEx"
00F98941  push aminstantservice-8.43.37.0.10FC4DC                           "ImpersonateLoggedOnUser"
00F98A02  mov dword ptr ss:[ebp-28],aminstantservice-8.43.37.0.10FC480      "Cannot load library"
00F98A70  push aminstantservice-8.43.37.0.10FC690                           "localhost"
00F98BE5  push aminstantservice-8.43.37.0.10FC43C                           "--bring-to-top"
00F98C28  push aminstantservice-8.43.37.0.10FC44C                           " %d"
00F98D57  push aminstantservice-8.43.37.0.10FC680                           "aminstant.log"
00F98E42  push aminstantservice-8.43.37.0.10FBE98                           "invalid string position"
00F98E65  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F98E80  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F98F34  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F98F4B  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F99079  push aminstantservice-8.43.37.0.10FC69C                           "*%s"
00F99186  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F991A1  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F9942B  push aminstantservice-8.43.37.0.10FC4F4                           "__ACTIVEMARK_INSTANT_PING_URL__"
00F9946F  push aminstantservice-8.43.37.0.10FC514                           "__ACTIVEMARK_INSTANT_PING_URL__"
00F9947D  push aminstantservice-8.43.37.0.10FC534                           "__ACTIVEMARK_INSTANT_PING_URL__"
00F99499  push aminstantservice-8.43.37.0.10FC554                           "http://www.gamehouse.com/gathering/insertwrd"
00F995EC  push aminstantservice-8.43.37.0.10FC584                           "__ACTIVEMARK_INSTANT_PROFILER_URL__"
00F99630  push aminstantservice-8.43.37.0.10FC5A8                           "__ACTIVEMARK_INSTANT_PROFILER_URL__"
00F9963E  push aminstantservice-8.43.37.0.10FC5CC                           "__ACTIVEMARK_INSTANT_PROFILER_URL__"
00F9965A  push aminstantservice-8.43.37.0.10FC5F0                           "http://profiler-cdn.am.gamehouse.com"
00F99939  push aminstantservice-8.43.37.0.10FC320                           "package.json"
00F99A4D  push aminstantservice-8.43.37.0.10FC330                           "name"
00F99AF0  push aminstantservice-8.43.37.0.10FC338                           "aminstantservice"
00F99F86  push aminstantservice-8.43.37.0.10FC618                           "userid"
00F9A004  push aminstantservice-8.43.37.0.10FC620                           "deviceid"
00F9A093  push aminstantservice-8.43.37.0.10FC62C                           "arch"
00F9A12D  push aminstantservice-8.43.37.0.10FC634                           "os"
00F9A1B6  push aminstantservice-8.43.37.0.10FC638                           "browserversion"
00F9A220  push aminstantservice-8.43.37.0.10FC654                           "component"
00F9A22E  push aminstantservice-8.43.37.0.10FC648                           "aminstant"
00F9A29C  push aminstantservice-8.43.37.0.10FC660                           "subcomponent"
00F9A31D  push aminstantservice-8.43.37.0.10FC670                           "version"
00F9A3CA  push aminstantservice-8.43.37.0.10FC678                           "logtime"
00F9A77C  push aminstantservice-8.43.37.0.10FBE98                           "invalid string position"
00F9A8C0  mov eax,aminstantservice-8.43.37.0.10FC888                        "null"
00F9A95D  push aminstantservice-8.43.37.0.10FC740                           "%d.%d.%d"
00F9A9AD  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F9A9CB  push aminstantservice-8.43.37.0.10FBE88                           "string too long"
00F9AADE  push aminstantservice-8.43.37.0.10FBE98                           "invalid string position"
00F9AE36  push aminstantservice-8.43.37.0.10FC888                           "null"
00F9B277  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9B38B  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9B408  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9B6CB  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9B79F  push aminstantservice-8.43.37.0.10FC7B4                           "/versions.json"
00F9BB5C  push aminstantservice-8.43.37.0.10FC7C8                           "location"
00F9BC35  push aminstantservice-8.43.37.0.10FC7D4                           "http://"
00F9BC62  push aminstantservice-8.43.37.0.10FC7DC                           "https://"
00F9BCF3  push aminstantservice-8.43.37.0.10FC7E8                           "location"
00F9BDE4  push aminstantservice-8.43.37.0.10FC7F4                           "%s/%s/%s"
00F9BE28  push aminstantservice-8.43.37.0.10FC800                           "name"
00F9BEFB  push aminstantservice-8.43.37.0.10FC808                           "version"
00F9C035  push aminstantservice-8.43.37.0.10FC810                           "md5"
00F9C0FA  push aminstantservice-8.43.37.0.10FC814                           "downgrade"
00F9C7EA  push aminstantservice-8.43.37.0.10FC820                           "*\\GameHouseApp.exe"
00F9C8AD  push aminstantservice-8.43.37.0.10FC834                           "--upgrade --quiet"
00F9C91C  push aminstantservice-8.43.37.0.10FC848                           "--quiet"
00F9C994  push aminstantservice-8.43.37.0.10FC74C                           "http://games-dl.gamehouse.com/gamehouse/activemark/"
00F9CC31  push aminstantservice-8.43.37.0.10FC780                           "http://games-dl.gamehouse.com/gamehouse/activemark/"
00F9D59E  push aminstantservice-8.43.37.0.10FC8B8                           "%d.%d.%d"
00F9D661  push aminstantservice-8.43.37.0.10FBEB0                           "map/set<T> too long"
00F9DA27  push aminstantservice-8.43.37.0.10FBEC4                           "invalid map/set<T> iterator"
00F9E4A8  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9E8B9  push aminstantservice-8.43.37.0.10FB608                           "vector<T> too long"
00F9EA6D  push aminstantservice-8.43.37.0.10FCC54                           "port"
00F9EAB5  push aminstantservice-8.43.37.0.10FCC5C                           "protocol"
00F9EAEA  push aminstantservice-8.43.37.0.10FCC6C                           "api_version"
00F9EAF8  push aminstantservice-8.43.37.0.10FCC68                           "v1"
00F9EB23  push aminstantservice-8.43.37.0.10FCC78                           "connection.json"
00F9ED17  push aminstantservice-8.43.37.0.10FCC88                           "value"
00F9ED67  push aminstantservice-8.43.37.0.10FCC90                           "expiration"
00F9EE1D  push aminstantservice-8.43.37.0.10FCC9C                           "cache"
00F9EE87  push aminstantservice-8.43.37.0.10FCCA4                           "path"
00F9EF19  push aminstantservice-8.43.37.0.10FCCAC                           "version"
00F9EFA0  push aminstantservice-8.43.37.0.10FCCB4                           "speed"
00F9EFF5  push aminstantservice-8.43.37.0.10FCCBC                           "max_speed"
00F9F04A  push aminstantservice-8.43.37.0.10FCCC8                           "min_speed"
00F9F10E  push aminstantservice-8.43.37.0.10FCCD4                           "disk_quota"
00F9F15F  push aminstantservice-8.43.37.0.10FCCE0                           "autoupgrade_wait_time"
00F9F4E6  push aminstantservice-8.43.37.0.10FCCF8                           "disk_quota"
00F9F541  push aminstantservice-8.43.37.0.10FCD04                           "autoupgrade_wait_time"
00F9F57D  push aminstantservice-8.43.37.0.10FCD1C                           "speed"
00F9F5BA  push aminstantservice-8.43.37.0.10FCD24                           "max_speed"
00F9F5F7  push aminstantservice-8.43.37.0.10FCD30                           "min_speed"
00F9F65A  push aminstantservice-8.43.37.0.10FCD3C                           "cache"
00F9F75A  push aminstantservice-8.43.37.0.10FCD44                           "value"
00F9F83A  push aminstantservice-8.43.37.0.10FCD4C                           "expiration"
00F9FAE9  push aminstantservice-8.43.37.0.10FCC3C                           "info.json"
00F9FC31  push aminstantservice-8.43.37.0.10FCC48                           "info.json"
00F9FE2D  push aminstantservice-8.43.37.0.10FC938                           "evt"
00F9FE42  push aminstantservice-8.43.37.0.10FC924                           "installcompleted"
00F9FE9F  push aminstantservice-8.43.37.0.10FC93C                           "contentid"
00F9FF0D  push aminstantservice-8.43.37.0.10FC948                           "tracking"
00F9FF7B  push aminstantservice-8.43.37.0.10FC954                           "duration"
00F9FFE6  push aminstantservice-8.43.37.0.10FC960                           "speed"
00FA0054  push aminstantservice-8.43.37.0.10FC968                           "preloadbytes"
00FA00C2  push aminstantservice-8.43.37.0.10FC978                           "diskbytes"
00FA0130  push aminstantservice-8.43.37.0.10FC984                           "packedbytes"
00FA01A4  push aminstantservice-8.43.37.0.10FC990                           "api"
00FA0209  push aminstantservice-8.43.37.0.10FC998                           "AmInstant::installationCompleted (cid=%s, duration=%s, speed=%s, preloadBytes=%s, totalBytes=%s)"
00FA0371  push aminstantservice-8.43.37.0.10FC994                           "evt"
00FA0383  push aminstantservice-8.43.37.0.10FC9FC                           "installstopped"
00FA03D4  push aminstantservice-8.43.37.0.10FCA0C                           "contentid"
00FA0433  push aminstantservice-8.43.37.0.10FCA18                           "tracking"
00FA049B  push aminstantservice-8.43.37.0.10FCA24                           "api"
00FA04BE  push aminstantservice-8.43.37.0.10FCA28                           "AmInstant::installationStopped (cid=%s)"
00FA05E4  push aminstantservice-8.43.37.0.10FCA60                           "evt"
00FA05F9  push aminstantservice-8.43.37.0.10FCA50                           "playfinished"
00FA0657  push aminstantservice-8.43.37.0.10FCA64                           "contentid"
00FA06C6  push aminstantservice-8.43.37.0.10FCA70                           "playerid"
00FA0735  push aminstantservice-8.43.37.0.10FCA7C                           "tracking"
00FA07B7  push aminstantservice-8.43.37.0.10FCA88                           "sessiontime"
00FA083F  mov edi,aminstantservice-8.43.37.0.10FCA94                        "success"
00FA0848  mov edi,aminstantservice-8.43.37.0.10FCA9C                        "fail"
00FA084D  push aminstantservice-8.43.37.0.10FCAA4                           "exitresult"
00FA08CB  push aminstantservice-8.43.37.0.10FCAB0                           "exitcode"
00FA0955  push aminstantservice-8.43.37.0.10FCABC                           "api"
00FA0AC9  push aminstantservice-8.43.37.0.10FCAD0                           "evt"
00FA0ADE  push aminstantservice-8.43.37.0.10FCAC0                           "installstart"
00FA0B3C  push aminstantservice-8.43.37.0.10FCAD4                           "contentid"
00FA0BA4  push aminstantservice-8.43.37.0.10FCAE0                           "tracking"
00FA0C18  push aminstantservice-8.43.37.0.10FCAEC                           "api"
00FA0CC5  push aminstantservice-8.43.37.0.10FCAF0                           "AmInstant::install (url=%s, cid=%s, title=%s, tracking=%s) -> %d"
00FA0E31  push aminstantservice-8.43.37.0.10FCB3C                           "evt"
00FA0E46  push aminstantservice-8.43.37.0.10FCB34                           "preload"
00FA0EA4  push aminstantservice-8.43.37.0.10FCB40                           "contentid"
00FA0F0C  push aminstantservice-8.43.37.0.10FCB4C                           "tracking"
00FA0F93  push aminstantservice-8.43.37.0.10FCB58                           "playlikelihood"
00FA1027  push aminstantservice-8.43.37.0.10FCB68                           "api"
00FA10DD  push aminstantservice-8.43.37.0.10FCB78                           "AmInstant::install (url=%s, cid=%s, title=%s, tracking=%s, likelihood=%d) -> %d"
00FA12E6  push aminstantservice-8.43.37.0.10FCBC8                           "evt"
00FA12FB  push aminstantservice-8.43.37.0.10FCB6C                           "uninstall"
00FA1358  push aminstantservice-8.43.37.0.10FCBCC                           "contentid"
00FA13D2  push aminstantservice-8.43.37.0.10FCBD8                           "tracking"
00FA146B  push aminstantservice-8.43.37.0.10FCBE4                           "api"
00FA14D3  push aminstantservice-8.43.37.0.10FCBE8                           "AmInstant::uninstall (cid=%s) -> (%d, %d)"
00FA1724  push aminstantservice-8.43.37.0.10FCC14                           "AmInstant::uninstallAllGames() -> %d"
00FA1844  push aminstantservice-8.43.37.0.10FC894                           "games.json"
00FA18A2  push aminstantservice-8.43.37.0.10FC8A0                           "pending-requests.json"
00FA1CB0  push aminstantservice-8.43.37.0.10FC8CC                           "evt"
00FA1CC5  push aminstantservice-8.43.37.0.10FC8C4                           "play"
00FA1D22  push aminstantservice-8.43.37.0.10FC8D0                           "contentid"
00FA1D9C  push aminstantservice-8.43.37.0.10FC8DC                           "tracking"
00FA1E2C  push aminstantservice-8.43.37.0.10FC8E8                           "authtoken"
00FA1EB3  push aminstantservice-8.43.37.0.10FC8F4                           "api"
00FA1F2C  push aminstantservice-8.43.37.0.10FC8F8                           "AmInstant::Play (cid=%s, atoken=%s) -> %d"
00FA235A  push aminstantservice-8.43.37.0.10FBEB0                           "map/set<T> too long"
00FA2F36  mov dword ptr ss:[esp],aminstantservice-8.43.37.0.10FCEC4         "exit"
00FA323A  push aminstantservice-8.43.37.0.10FCD58                           "OK!"
00FA3243  push aminstantservice-8.43.37.0.10FCD5C                           "Not enough privileges to run this action"
00FA324C  push aminstantservice-8.43.37.0.10FCD88                           "Unable to retrieve path of the application"
00FA3255  push aminstantservice-8.43.37.0.10FCDB4                           "Unable to open service"
00FA325E  push aminstantservice-8.43.37.0.10FCDCC                           "Unable to start service"
00FA3267  push aminstantservice-8.43.37.0.10FCDE4                           "Unable to stop service"
00FA3270  push aminstantservice-8.43.37.0.10FCDFC                           "Unable to query service information"
00FA3279  push aminstantservice-8.43.37.0.10FCE20                           "Unable to install service"
00FA3282  push aminstantservice-8.43.37.0.10FCE3C                           "Unable to uninstall service"
00FA328B  push aminstantservice-8.43.37.0.10FCE58                           "Cannot run this program as a service"
00FA3294  push aminstantservice-8.43.37.0.10FCE80                           "Timeout while waiting service"
00FA329D  push aminstantservice-8.43.37.0.10FCEA0                           "Unknown error"
00FA32BD  push aminstantservice-8.43.37.0.10FCEB0                           "ERROR(%02x, %02x): "
00FA3416  push aminstantservice-8.43.37.0.10FCF0C                           "%s failed with %d"
00FA39B1  mov ebp,dword ptr ds:[<&QueryServiceStatusEx>]                    ",yZu"
00FA3BCE  push aminstantservice-8.43.37.0.10FCEF0                           "RegisterServiceCtrlHandler"
00FA3E1E  push aminstantservice-8.43.37.0.10FCED4                           "StartServiceCtrlDispatcher"
00FA3F0D  push aminstantservice-8.43.37.0.10FCECC                           "\" "
00FA4278  push aminstantservice-8.43.37.0.10FD2E4                           "wscript.exe //E:JScript"
00FA4298  push aminstantservice-8.43.37.0.10FD2FC                           " /B"
00FA4306  push aminstantservice-8.43.37.0.10FD300                           " /T:"
00FA436D  push aminstantservice-8.43.37.0.10FD308                           " \""
00FA46E2  push aminstantservice-8.43.37.0.10FCF9C                           "contentid"
00FA471C  push aminstantservice-8.43.37.0.10FCFA8                           "install_path"
00FA474F  push aminstantservice-8.43.37.0.10FCFB8                           "executable_path"
00FA4782  push aminstantservice-8.43.37.0.10FCFC8                           "tracking"
00FA47B5  push aminstantservice-8.43.37.0.10FCFD4                           "name"
00FA47E8  push aminstantservice-8.43.37.0.10FCFDC                           "installation_time"
00FA4941  push aminstantservice-8.43.37.0.10FD2DC                           ".dat"
00FA4C14  push aminstantservice-8.43.37.0.10FCFF0                           ".dat"
00FA4CAC  push aminstantservice-8.43.37.0.10FCFF8                           "var fso = new ActiveXObject('Scripting.FileSystemObject');\n"
00FA4CC5  push aminstantservice-8.43.37.0.10FD034                           "var shell = new ActiveXObject ('WScript.Shell');\n"
00FA4D06  push aminstantservice-8.43.37.0.10FD0C0                           "', true); } catch (e) {}\n"
00FA4D17  push aminstantservice-8.43.37.0.10FD0B8                           "\\'"
00FA4D49  push aminstantservice-8.43.37.0.10FD0B0                           "\\\\"
00FA4D75  push aminstantservice-8.43.37.0.10FD098                           "')) fso.DeleteFolder ('"
00FA4D8B  push aminstantservice-8.43.37.0.10FD090                           "\\'"
00FA4DBA  push aminstantservice-8.43.37.0.10FD088                           "\\\\"
00FA4DEC  push aminstantservice-8.43.37.0.10FD068                           "try { if (fso.FolderExists ('"
00FA4FEE  push aminstantservice-8.43.37.0.10FD134                           "', true); } catch (e) {}\n"
00FA5004  push aminstantservice-8.43.37.0.10FD12C                           "\\'"
