Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
002A27FA  push aminstantservice-8.50.6.0.40DC60                             "%s"
002A282B  push aminstantservice-8.50.6.0.40DC64                             "Service has been successfully installed!"
002A28C4  push aminstantservice-8.50.6.0.40DC90                             "Enhances gaming experience from the web browsers"
002A28E0  push aminstantservice-8.50.6.0.40DCC4                             "activeMARK Instant Service"
002A2907  push aminstantservice-8.50.6.0.40DCE0                             "AMInstantService"
002A2A8F  push aminstantservice-8.50.6.0.40DCF4                             "activeMARK Instant Service"
002A2AB6  push aminstantservice-8.50.6.0.40DD10                             "AMInstantService"
002A2B8B  push aminstantservice-8.50.6.0.40DD24                             "%s"
002A2BBC  push aminstantservice-8.50.6.0.40DD28                             "Service has been successfully uninstalled!"
002A2C52  push aminstantservice-8.50.6.0.40DDB4                             "invalid map/set<T> iterator"
002A314D  push aminstantservice-8.50.6.0.40D8A8                             "evt"
002A315D  push aminstantservice-8.50.6.0.40D8AC                             "exception"
002A3184  push aminstantservice-8.50.6.0.40D8B8                             "logname"
002A3191  push aminstantservice-8.50.6.0.40D8C0                             "am-aminstant-exception"
002A31B8  push aminstantservice-8.50.6.0.40D8D8                             "exception"
002A31C5  push aminstantservice-8.50.6.0.40D8E4                             "unhandled"
002A31EC  push aminstantservice-8.50.6.0.40D8F0                             "exception_code"
002A3204  push aminstantservice-8.50.6.0.40D900                             "0x%08x"
002A3245  push aminstantservice-8.50.6.0.40D908                             "exception_flags"
002A325B  push aminstantservice-8.50.6.0.40D918                             "0x%08x"
002A329C  push aminstantservice-8.50.6.0.40D920                             "exception_address"
002A32B2  push aminstantservice-8.50.6.0.40D934                             "0x%08x"
002A32F3  push aminstantservice-8.50.6.0.40D93C                             "internal"
002A337F  push aminstantservice-8.50.6.0.40D948                             "exception_address"
002A338C  push aminstantservice-8.50.6.0.40D95C                             "exception_flags"
002A339D  push aminstantservice-8.50.6.0.40D96C                             "exception_code"
002A3440  push aminstantservice-8.50.6.0.40D97C                             "AmInstantService::exception: code=%s, flags=%s, address=%s"
002A35AA  mov ecx,aminstantservice-8.50.6.0.40D9B8                          "exit"
002A361B  push aminstantservice-8.50.6.0.40D9C0                             "v8.50.6 ActiveMARK[R] R8.50"
002A3623  push aminstantservice-8.50.6.0.40D9DC                             "Starting AmInstantService %s [Uptime=%d s]"
002A367D  push aminstantservice-8.50.6.0.40DA08                             "evt"
002A3691  push aminstantservice-8.50.6.0.40DA0C                             "servicestart"
002A36B9  push aminstantservice-8.50.6.0.40DA1C                             "logname"
002A36C6  push aminstantservice-8.50.6.0.40DA24                             "am-aminstant-servicestart"
002A36EE  push aminstantservice-8.50.6.0.40DA40                             "internal"
002A3859  push aminstantservice-8.50.6.0.40DA4C                             "Started!\n"
002A3866  push aminstantservice-8.50.6.0.40DA58                             "http"
002A392F  push aminstantservice-8.50.6.0.40DAEC                             "Stopping service"
002A39D7  push aminstantservice-8.50.6.0.40DA60                             "Unexpected error occurred: %s\n"
002A39F1  push aminstantservice-8.50.6.0.40DA80                             "AmInstantService: unexpected error occurred (desc=%s)\n"
002A3A27  push aminstantservice-8.50.6.0.40DAB8                             "Unknown error"
002A3A34  push aminstantservice-8.50.6.0.40DAC8                             "AmInstantService: unknown exception"
002A3AFF  push aminstantservice-8.50.6.0.40DB00                             "activeMARK Instant Service"
002A3B26  push aminstantservice-8.50.6.0.40DB1C                             "AMInstantService"
002A3C00  push aminstantservice-8.50.6.0.40DB30                             "%s"
002A3C8B  mov ecx,aminstantservice-8.50.6.0.40DD60                          "--console"
002A3D1C  mov edx,dword ptr ds:[ecx*4+45D008]                               "p\"*"
002A3DE2  push aminstantservice-8.50.6.0.40DDD4                             "Global\\AMInstantService"
002A3E53  push aminstantservice-8.50.6.0.40DDD4                             "Global\\AMInstantService"
002A3FBE  push aminstantservice-8.50.6.0.40DEC0                             "firewallAPI.dll"
002A3FDD  push aminstantservice-8.50.6.0.40DED0                             "NetworkIsolationEnumAppContainers"
002A3FE5  push aminstantservice-8.50.6.0.40DEF4                             "NetworkIsolationSetAppContainerConfig"
002A4067  push aminstantservice-8.50.6.0.40DF1C                             "windows_ie_ac"
002A4692  push aminstantservice-8.50.6.0.40E068                             "wxp"
002A46A9  push aminstantservice-8.50.6.0.40E060                             "wxp64"
002A46C0  push aminstantservice-8.50.6.0.40E058                             "wvista"
002A46D7  push aminstantservice-8.50.6.0.40E054                             "w7"
002A46EE  push aminstantservice-8.50.6.0.40E050                             "w8"
002A4705  push aminstantservice-8.50.6.0.40E04C                             "w81"
002A471C  push aminstantservice-8.50.6.0.40E048                             "w10"
002A4733  push aminstantservice-8.50.6.0.40E044                             "wx"
002A474A  push aminstantservice-8.50.6.0.40E03C                             "unknown"
002A4799  push aminstantservice-8.50.6.0.40E03C                             "unknown"
002A47AA  push aminstantservice-8.50.6.0.40E070                             "x86_64"
002A47BB  push aminstantservice-8.50.6.0.40E06C                             "x86"
002A47FA  push aminstantservice-8.50.6.0.40DF2C                             "pending-requests.json"
002A4B24  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002A4B3B  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002A4E5B  push aminstantservice-8.50.6.0.40DFAC                             "__ACTIVEMARK_INSTANT_PING_URL__"
002A4E9F  push aminstantservice-8.50.6.0.40DFCC                             "__ACTIVEMARK_INSTANT_PING_URL__"
002A4EAD  push aminstantservice-8.50.6.0.40DFEC                             "__ACTIVEMARK_INSTANT_PING_URL__"
002A4EC9  push aminstantservice-8.50.6.0.40E00C                             "http://www.gamehouse.com/gathering/insertwrd"
002A5527  push aminstantservice-8.50.6.0.40DF44                             "userid"
002A5595  push aminstantservice-8.50.6.0.40DF4C                             "deviceid"
002A5611  push aminstantservice-8.50.6.0.40DF58                             "arch"
002A56A4  push aminstantservice-8.50.6.0.40DF60                             "os"
002A5729  push aminstantservice-8.50.6.0.40DF64                             "browserversion"
002A5792  push aminstantservice-8.50.6.0.40DF80                             "component"
002A57A0  push aminstantservice-8.50.6.0.40DF74                             "aminstant"
002A5808  push aminstantservice-8.50.6.0.40DF8C                             "subcomponent"
002A587E  push aminstantservice-8.50.6.0.40DF9C                             "version"
002A5921  push aminstantservice-8.50.6.0.40DFA4                             "logtime"
002A5A58  push aminstantservice-8.50.6.0.40E43C                             "wscript.exe //E:JScript"
002A5A78  push aminstantservice-8.50.6.0.40E454                             " /B"
002A5AE6  push aminstantservice-8.50.6.0.40E458                             " /T:"
002A5B4D  push aminstantservice-8.50.6.0.40E460                             " \""
002A5EC2  push aminstantservice-8.50.6.0.40E0F4                             "contentid"
002A5EFC  push aminstantservice-8.50.6.0.40E100                             "install_path"
002A5F2F  push aminstantservice-8.50.6.0.40E110                             "executable_path"
002A5F62  push aminstantservice-8.50.6.0.40E120                             "tracking"
002A5F95  push aminstantservice-8.50.6.0.40E12C                             "name"
002A5FC8  push aminstantservice-8.50.6.0.40E134                             "installation_time"
002A6121  push aminstantservice-8.50.6.0.40E434                             ".dat"
002A63F4  push aminstantservice-8.50.6.0.40E148                             ".dat"
002A648C  push aminstantservice-8.50.6.0.40E150                             "var fso = new ActiveXObject('Scripting.FileSystemObject');\n"
002A64A5  push aminstantservice-8.50.6.0.40E18C                             "var shell = new ActiveXObject ('WScript.Shell');\n"
002A64E6  push aminstantservice-8.50.6.0.40E218                             "', true); } catch (e) {}\n"
002A64F7  push aminstantservice-8.50.6.0.40E210                             "\\'"
002A6529  push aminstantservice-8.50.6.0.40E208                             "\\\\"
002A6555  push aminstantservice-8.50.6.0.40E1F0                             "')) fso.DeleteFolder ('"
002A656B  push aminstantservice-8.50.6.0.40E1E8                             "\\'"
002A659A  push aminstantservice-8.50.6.0.40E1E0                             "\\\\"
002A65CC  push aminstantservice-8.50.6.0.40E1C0                             "try { if (fso.FolderExists ('"
002A67CE  push aminstantservice-8.50.6.0.40E28C                             "', true); } catch (e) {}\n"
002A67E4  push aminstantservice-8.50.6.0.40E284                             "\\'"
002A6816  push aminstantservice-8.50.6.0.40E27C                             "\\\\"
002A6845  push aminstantservice-8.50.6.0.40E264                             "')) fso.DeleteFolder ('"
002A685B  push aminstantservice-8.50.6.0.40E25C                             "\\'"
002A6887  push aminstantservice-8.50.6.0.40E254                             "\\\\"
002A68B9  push aminstantservice-8.50.6.0.40E234                             "try { if (fso.FolderExists ('"
002A6AFD  push aminstantservice-8.50.6.0.40E2FC                             "', true); } catch (e) {}\n"
002A6B16  push aminstantservice-8.50.6.0.40E2F4                             "\\'"
002A6B48  push aminstantservice-8.50.6.0.40E2EC                             "\\\\"
002A6B74  push aminstantservice-8.50.6.0.40E2D4                             "')) fso.DeleteFile ('"
002A6B8A  push aminstantservice-8.50.6.0.40E2CC                             "\\'"
002A6BB9  push aminstantservice-8.50.6.0.40E2C4                             "\\\\"
002A6BEB  push aminstantservice-8.50.6.0.40E2A8                             "try { if (fso.FileExists ('"
002A6E1D  push aminstantservice-8.50.6.0.40E348                             "'); } catch (e) {}\n"
002A6E33  push aminstantservice-8.50.6.0.40E340                             "\\'"
002A6E5F  push aminstantservice-8.50.6.0.40E338                             "\\\\"
002A6E91  push aminstantservice-8.50.6.0.40E334                             "\\\\"
002A6EAA  push aminstantservice-8.50.6.0.40E318                             "try { shell.RegDelete ('"
002A7005  push aminstantservice-8.50.6.0.40E394                             "fso.DeleteFolder (rootDir, true); } catch (e) {}\n"
002A701B  push aminstantservice-8.50.6.0.40E3C8                             "try { if (rootDir.SubFolders.count + rootDir.Files.count == 0) "
002A7031  push aminstantservice-8.50.6.0.40E38C                             "');\n"
002A7047  push aminstantservice-8.50.6.0.40E384                             "\\'"
002A7076  push aminstantservice-8.50.6.0.40E37C                             "\\\\"
002A70AA  push aminstantservice-8.50.6.0.40E35C                             "var rootDir = fso.GetFolder ('"
002A71E3  push aminstantservice-8.50.6.0.40E408                             "fso.DeleteFile (WScript.ScriptFullName);\n"
002A739F  push aminstantservice-8.50.6.0.40E0C0                             "acid.json"
002A751A  push aminstantservice-8.50.6.0.40E0CC                             "actions"
002A7559  push aminstantservice-8.50.6.0.40E0D4                             "actions"
002A75C2  push aminstantservice-8.50.6.0.40E0DC                             "executable"
002A7601  push aminstantservice-8.50.6.0.40E0E8                             "executable"
002A7708  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40EA48           "0x*"
002A7858  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40EA48           "0x*"
002A809E  push aminstantservice-8.50.6.0.40E480                             "%d.%d.%d"
002A8161  push aminstantservice-8.50.6.0.40DDA0                             "map/set<T> too long"
002A8527  push aminstantservice-8.50.6.0.40DDB4                             "invalid map/set<T> iterator"
002A9028  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002A9419  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002A95CD  push aminstantservice-8.50.6.0.40E90C                             "port"
002A9615  push aminstantservice-8.50.6.0.40E914                             "protocol"
002A964A  push aminstantservice-8.50.6.0.40E924                             "api_version"
002A9658  push aminstantservice-8.50.6.0.40E920                             "v1"
002A9683  push aminstantservice-8.50.6.0.40E930                             "connection.json"
002A9877  push aminstantservice-8.50.6.0.40E940                             "value"
002A98C7  push aminstantservice-8.50.6.0.40E948                             "expiration"
002A997D  push aminstantservice-8.50.6.0.40E954                             "cache"
002A99E7  push aminstantservice-8.50.6.0.40E95C                             "path"
002A9A79  push aminstantservice-8.50.6.0.40E964                             "version"
002A9B00  push aminstantservice-8.50.6.0.40E96C                             "speed"
002A9B55  push aminstantservice-8.50.6.0.40E974                             "max_speed"
002A9BAA  push aminstantservice-8.50.6.0.40E980                             "min_speed"
002A9C6E  push aminstantservice-8.50.6.0.40E98C                             "disk_quota"
002A9CBF  push aminstantservice-8.50.6.0.40E998                             "autoupgrade_wait_time"
002A9FA2  mov dword ptr ss:[esp+20],aminstantservice-8.50.6.0.40EA48        "0x*"
002A9FF8  mov dword ptr ss:[esp+20],aminstantservice-8.50.6.0.40EA48        "0x*"
002AA046  push aminstantservice-8.50.6.0.40E9B0                             "disk_quota"
002AA0A1  push aminstantservice-8.50.6.0.40E9BC                             "autoupgrade_wait_time"
002AA0DD  push aminstantservice-8.50.6.0.40E9D4                             "speed"
002AA11A  push aminstantservice-8.50.6.0.40E9DC                             "max_speed"
002AA157  push aminstantservice-8.50.6.0.40E9E8                             "min_speed"
002AA1BA  push aminstantservice-8.50.6.0.40E9F4                             "cache"
002AA2BA  push aminstantservice-8.50.6.0.40E9FC                             "value"
002AA39A  push aminstantservice-8.50.6.0.40EA04                             "expiration"
002AA447  mov dword ptr ss:[esp+20],aminstantservice-8.50.6.0.40EA48        "0x*"
002AA649  push aminstantservice-8.50.6.0.40E8F4                             "info.json"
002AA791  push aminstantservice-8.50.6.0.40E900                             "info.json"
002AA98D  push aminstantservice-8.50.6.0.40E51C                             "evt"
002AA9A2  push aminstantservice-8.50.6.0.40E508                             "installcompleted"
002AA9FF  push aminstantservice-8.50.6.0.40E540                             "logname"
002AAA0D  push aminstantservice-8.50.6.0.40E520                             "am-aminstant-installcompleted"
002AAA6A  push aminstantservice-8.50.6.0.40E548                             "contentid"
002AAAD8  push aminstantservice-8.50.6.0.40E554                             "tracking"
002AAB46  push aminstantservice-8.50.6.0.40E560                             "duration"
002AABB1  push aminstantservice-8.50.6.0.40E56C                             "speed"
002AAC1F  push aminstantservice-8.50.6.0.40E574                             "preloadbytes"
002AAC8D  push aminstantservice-8.50.6.0.40E584                             "diskbytes"
002AACFB  push aminstantservice-8.50.6.0.40E590                             "packedbytes"
002AAD66  push aminstantservice-8.50.6.0.40E59C                             "api"
002AADEC  push aminstantservice-8.50.6.0.40E5A0                             "AmInstant::installationCompleted (cid=%s, duration=%s, speed=%s, preloadBytes=%s, totalBytes=%s)"
002AAF51  push aminstantservice-8.50.6.0.40E614                             "evt"
002AAF63  push aminstantservice-8.50.6.0.40E604                             "installstopped"
002AAFB4  push aminstantservice-8.50.6.0.40E634                             "logname"
002AAFC2  push aminstantservice-8.50.6.0.40E618                             "am-aminstant-installstopped"
002AB013  push aminstantservice-8.50.6.0.40E63C                             "contentid"
002AB072  push aminstantservice-8.50.6.0.40E648                             "tracking"
002AB0D1  push aminstantservice-8.50.6.0.40E654                             "api"
002AB10F  push aminstantservice-8.50.6.0.40E658                             "AmInstant::installationStopped (cid=%s)"
002AB234  push aminstantservice-8.50.6.0.40E690                             "evt"
002AB249  push aminstantservice-8.50.6.0.40E680                             "playfinished"
002AB2A7  push aminstantservice-8.50.6.0.40E6B0                             "logname"
002AB2B5  push aminstantservice-8.50.6.0.40E694                             "am-aminstant-playfinished"
002AB313  push aminstantservice-8.50.6.0.40E6B8                             "contentid"
002AB382  push aminstantservice-8.50.6.0.40E6C4                             "playerid"
002AB3F1  push aminstantservice-8.50.6.0.40E6D0                             "tracking"
002AB47B  push aminstantservice-8.50.6.0.40E6DC                             "sessiontime"
002AB4FB  mov edi,aminstantservice-8.50.6.0.40E6E8                          "success"
002AB504  mov edi,aminstantservice-8.50.6.0.40E6F0                          "fail"
002AB509  push aminstantservice-8.50.6.0.40E6F8                             "exitresult"
002AB587  push aminstantservice-8.50.6.0.40E704                             "exitcode"
002AB608  push aminstantservice-8.50.6.0.40E710                             "api"
002AB7A9  push aminstantservice-8.50.6.0.40E724                             "evt"
002AB7BE  push aminstantservice-8.50.6.0.40E714                             "installstart"
002AB81C  push aminstantservice-8.50.6.0.40E744                             "logname"
002AB82A  push aminstantservice-8.50.6.0.40E728                             "am-aminstant-installstart"
002AB888  push aminstantservice-8.50.6.0.40E74C                             "contentid"
002AB8F0  push aminstantservice-8.50.6.0.40E758                             "tracking"
002AB958  push aminstantservice-8.50.6.0.40E764                             "api"
002ABA26  push aminstantservice-8.50.6.0.40E768                             "AmInstant::install (url=%s, cid=%s, title=%s, tracking=%s) -> %d"
002ABB91  push aminstantservice-8.50.6.0.40E7B4                             "evt"
002ABBA6  push aminstantservice-8.50.6.0.40E7AC                             "preload"
002ABC04  push aminstantservice-8.50.6.0.40E7D0                             "logname"
002ABC12  push aminstantservice-8.50.6.0.40E7B8                             "am-aminstant-preload"
002ABC70  push aminstantservice-8.50.6.0.40E7D8                             "contentid"
002ABCD8  push aminstantservice-8.50.6.0.40E7E4                             "tracking"
002ABD5F  push aminstantservice-8.50.6.0.40E7F0                             "playlikelihood"
002ABDE7  push aminstantservice-8.50.6.0.40E800                             "api"
002ABEBE  push aminstantservice-8.50.6.0.40E810                             "AmInstant::install (url=%s, cid=%s, title=%s, tracking=%s, likelihood=%d) -> %d"
002AC0C6  push aminstantservice-8.50.6.0.40E860                             "evt"
002AC0DB  push aminstantservice-8.50.6.0.40E804                             "uninstall"
002AC138  push aminstantservice-8.50.6.0.40E87C                             "logname"
002AC146  push aminstantservice-8.50.6.0.40E864                             "am-aminstant-uninstall"
002AC1A3  push aminstantservice-8.50.6.0.40E884                             "contentid"
002AC21D  push aminstantservice-8.50.6.0.40E890                             "tracking"
002AC2AD  push aminstantservice-8.50.6.0.40E89C                             "api"
002AC336  push aminstantservice-8.50.6.0.40E8A0                             "AmInstant::uninstall (cid=%s) -> (%d, %d)"
002AC594  push aminstantservice-8.50.6.0.40E8CC                             "AmInstant::uninstallAllGames() -> %d"
002AC6B4  push aminstantservice-8.50.6.0.40E474                             "games.json"
002ACA80  push aminstantservice-8.50.6.0.40E494                             "evt"
002ACA95  push aminstantservice-8.50.6.0.40E48C                             "play"
002ACAF2  push aminstantservice-8.50.6.0.40E4AC                             "logname"
002ACB00  push aminstantservice-8.50.6.0.40E498                             "am-aminstant-play"
002ACB5D  push aminstantservice-8.50.6.0.40E4B4                             "contentid"
002ACBD7  push aminstantservice-8.50.6.0.40E4C0                             "tracking"
002ACC67  push aminstantservice-8.50.6.0.40E4CC                             "authtoken"
002ACCE5  push aminstantservice-8.50.6.0.40E4D8                             "api"
002ACD7F  push aminstantservice-8.50.6.0.40E4DC                             "AmInstant::Play (cid=%s, atoken=%s) -> %d"
002AD080  mov eax,aminstantservice-8.50.6.0.40EBC4                          "null"
002AD19C  push aminstantservice-8.50.6.0.40DD88                             "invalid string position"
002AD31D  push aminstantservice-8.50.6.0.40EA78                             "%d.%d.%d"
002AD36D  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002AD38B  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002AD49E  push aminstantservice-8.50.6.0.40DD88                             "invalid string position"
002AD6A2  push aminstantservice-8.50.6.0.40DD88                             "invalid string position"
002AD6C5  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002AD6E0  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002AD7F6  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002AD811  push aminstantservice-8.50.6.0.40DD78                             "string too long"
002ADA06  push aminstantservice-8.50.6.0.40EBC4                             "null"
002ADE47  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002ADF5B  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002ADFD8  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002AE29B  push aminstantservice-8.50.6.0.40DEAC                             "vector<T> too long"
002AE36F  push aminstantservice-8.50.6.0.40EAEC                             "/versions.json"
002AE50F  mov dword ptr ss:[esp+30],aminstantservice-8.50.6.0.40EA48        "0x*"
002AE54E  mov dword ptr ss:[esp+1C],aminstantservice-8.50.6.0.40EA48        "0x*"
002AE629  mov edi,aminstantservice-8.50.6.0.40EA48                          "0x*"
002AE72C  push aminstantservice-8.50.6.0.40EB00                             "location"
002AE805  push aminstantservice-8.50.6.0.40EB0C                             "http://"
002AE832  push aminstantservice-8.50.6.0.40EB14                             "https://"
002AE8C3  push aminstantservice-8.50.6.0.40EB20                             "location"
002AE9B4  push aminstantservice-8.50.6.0.40EB2C                             "%s/%s/%s"
002AE9F8  push aminstantservice-8.50.6.0.40EB38                             "name"
002AEACB  push aminstantservice-8.50.6.0.40EB40                             "version"
002AEC05  push aminstantservice-8.50.6.0.40EB48                             "md5"
002AECCA  push aminstantservice-8.50.6.0.40EB4C                             "downgrade"
002AED88  mov dword ptr ss:[esp+1C],aminstantservice-8.50.6.0.40EA48        "0x*"
002AF3BA  push aminstantservice-8.50.6.0.40EB58                             "*\\GameHouseApp.exe"
002AF47D  push aminstantservice-8.50.6.0.40EB6C                             "--upgrade --quiet"
002AF4EC  push aminstantservice-8.50.6.0.40EB80                             "--quiet"
002AF564  push aminstantservice-8.50.6.0.40EA84                             "http://games-dl.gamehouse.com/gamehouse/activemark/"
002AF801  push aminstantservice-8.50.6.0.40EAB8                             "http://games-dl.gamehouse.com/gamehouse/activemark/"
002AFB02  push aminstantservice-8.50.6.0.40EBFC                             "aminstanttmp"
002AFBA3  push aminstantservice-8.50.6.0.40ED00                             "kernel32.dll"
002AFBB8  push aminstantservice-8.50.6.0.40ED10                             "Wtsapi32.dll"
002AFBC4  push aminstantservice-8.50.6.0.40ED20                             "advapi32.dll"
002AFBEF  push aminstantservice-8.50.6.0.40ED44                             "WTSGetActiveConsoleSessionId"
002AFBF7  push aminstantservice-8.50.6.0.40ED64                             "WTSQueryUserToken"
002AFC06  push aminstantservice-8.50.6.0.40ED78                             "DuplicateTokenEx"
002AFC11  push aminstantservice-8.50.6.0.40ED8C                             "ImpersonateLoggedOnUser"
002AFCD2  mov dword ptr ss:[ebp-28],aminstantservice-8.50.6.0.40ED30        "Cannot load library"
002AFD40  push aminstantservice-8.50.6.0.40EE48                             "localhost"
002AFE75  push aminstantservice-8.50.6.0.40ECEC                             "--bring-to-top"
002AFEB8  push aminstantservice-8.50.6.0.40ECFC                             " %d"
002AFFE7  push aminstantservice-8.50.6.0.40EE38                             "aminstant.log"
002B0149  push aminstantservice-8.50.6.0.40EE54                             "*%s"
002B033C  push aminstantservice-8.50.6.0.40EDA4                             "__ACTIVEMARK_INSTANT_PROFILER_URL__"
002B0380  push aminstantservice-8.50.6.0.40EDC8                             "__ACTIVEMARK_INSTANT_PROFILER_URL__"
002B038E  push aminstantservice-8.50.6.0.40EDEC                             "__ACTIVEMARK_INSTANT_PROFILER_URL__"
002B03AA  push aminstantservice-8.50.6.0.40EE10                             "http://profiler-cdn.am.gamehouse.com"
002B05A9  push aminstantservice-8.50.6.0.40EBD0                             "package.json"
002B06BD  push aminstantservice-8.50.6.0.40EBE0                             "name"
002B0760  push aminstantservice-8.50.6.0.40EBE8                             "aminstantservice"
002B0B6A  push aminstantservice-8.50.6.0.40DDA0                             "map/set<T> too long"
002B1746  mov dword ptr ss:[esp],aminstantservice-8.50.6.0.40EFC8           "exit"
002B1A4A  push aminstantservice-8.50.6.0.40EE5C                             "OK!"
002B1A53  push aminstantservice-8.50.6.0.40EE60                             "Not enough privileges to run this action"
002B1A5C  push aminstantservice-8.50.6.0.40EE8C                             "Unable to retrieve path of the application"
002B1A65  push aminstantservice-8.50.6.0.40EEB8                             "Unable to open service"
002B1A6E  push aminstantservice-8.50.6.0.40EED0                             "Unable to start service"
002B1A77  push aminstantservice-8.50.6.0.40EEE8                             "Unable to stop service"
002B1A80  push aminstantservice-8.50.6.0.40EF00                             "Unable to query service information"
002B1A89  push aminstantservice-8.50.6.0.40EF24                             "Unable to install service"
002B1A92  push aminstantservice-8.50.6.0.40EF40                             "Unable to uninstall service"
002B1A9B  push aminstantservice-8.50.6.0.40EF5C                             "Cannot run this program as a service"
002B1AA4  push aminstantservice-8.50.6.0.40EF84                             "Timeout while waiting service"
002B1AAD  push aminstantservice-8.50.6.0.40EFA4                             "Unknown error"
002B1ACD  push aminstantservice-8.50.6.0.40EFB4                             "ERROR(%02x, %02x): "
002B1C26  push aminstantservice-8.50.6.0.40F010                             "%s failed with %d"
002B23DE  push aminstantservice-8.50.6.0.40EFF4                             "RegisterServiceCtrlHandler"
002B262E  push aminstantservice-8.50.6.0.40EFD8                             "StartServiceCtrlDispatcher"
002B271D  push aminstantservice-8.50.6.0.40EFD0                             "\" "
002B2CB9  push aminstantservice-8.50.6.0.40F154                             "deque<T> too long"
002B2F13  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B2F73  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B3399  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B3470  mov eax,aminstantservice-8.50.6.0.40F198                          "AmWebServerException"
002B34AB  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B36A7  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B3727  mov dword ptr ds:[esi],aminstantservice-8.50.6.0.40F16C           "p/+"
002B37F6  mov ecx,aminstantservice-8.50.6.0.40F0E0                          "127.0.0.1"
002B389D  push aminstantservice-8.50.6.0.40F0CC                             "Invalid port number"
002B3C03  push aminstantservice-8.50.6.0.40DDB4                             "invalid map/set<T> iterator"
002B4827  push aminstantservice-8.50.6.0.40F0EC                             "Invalid server handle"
002B48EB  push aminstantservice-8.50.6.0.40F104                             "Unable to process request. Invalid socket."
002B4940  push aminstantservice-8.50.6.0.40F130                             "Trying to access socket remotely"
002B4BBE  push aminstantservice-8.50.6.0.40F1B4                             "\" "
002B4DFE  push aminstantservice-8.50.6.0.40F3E0                             "kernel32.dll"
